order_id,chemical_ordered,supplier,quantity_ordered,cost_usd,order_date
432,Solvent A,Supplier Y,3178.04,1198.41,
433,Reactant D,Supplier A,3291.15,1740.31,
434,Catalyst C,Supplier Y,3985.17,,"Jan 19, 2023"
435,Reactant D,Supplier A,3.19 kg,4299.64,2023-01-19 02:00:00
436,Reactant D,Supplier A,2151.76,285.49,
437,Solvent B,Supplier Z,2010.65,1772.58,"Jan 19, 2023"
438,Catalyst C,Supplier A,685.95,,19/01/2023
439,Reactant D,Supplier Z,3919.27,3113.23,
440,Solvent A,Supplier X,3829.43,3955.38,19/01/2023
441,Solvent A,Supplier Y,,3651.94,"Jan 19, 2023"
442,Buffer E,Supplier Z,4327.14,3775.48,"Jan 19, 2023"
443,Catalyst C,Supplier Y,2986.12,1002.32,"Jan 19, 2023"
444,Catalyst C,Supplier B,2445.57,4563.1,"Jan 19, 2023"
445,Buffer E,Supplier X,185.73,2100.04,"Jan 19, 2023"
446,Reactant D,Supplier B,1975.43,104.99,2023-01-19 13:00:00
447,Catalyst C,Supplier B,3239.29,3357.08,19/01/2023
448,Solvent A,Supplier A,539.76,3039.81,2023-01-19 15:00:00
449,Solvent A,Supplier A,2351.88,673.49,19/01/2023
450,Solvent B,Supplier B,4967.84,4801.34,
451,Catalyst C,Supplier A,3611.04,2829.74,
452,Reactant D,Supplier Y,2779.67,2372.86,19/01/2023
453,Buffer E,Supplier A,2711.86,2020.7,
454,Buffer E,Supplier B,314.45,1088.76,
455,Reactant D,Supplier A,,4766.42,
456,Solvent B,Supplier A,4648.07,3525.69,2023-01-19 23:00:00
457,Buffer E,Supplier Z,3443.78,2859.64,2023-01-20 00:00:00
458,Catalyst C,Supplier Z,585.16,3174.44,"Jan 20, 2023"
459,Solvent B,Supplier B,1118.39,4210.08,20/01/2023
460,Catalyst C,Supplier Y,1001.16,3196.82,
461,Solvent A,Supplier X,2645.93,617.22,20/01/2023
462,Solvent B,Supplier X,1118.24,3501.61,"Jan 20, 2023"
463,Buffer E,Supplier B,3509.42,2846.1,"Jan 20, 2023"
464,Solvent B,Supplier Y,2771.63,4833.4,
465,Solvent B,Supplier Y,186.53,3681.91,"Jan 20, 2023"
466,Solvent B,Supplier Y,3745.88,1752.81,
467,Solvent B,Supplier Z,1025.26,720.22,"Jan 20, 2023"
468,Catalyst C,Supplier B,4141.94,2437.29,"Jan 20, 2023"
469,Solvent A,Supplier X,1839.72,3412.8,
470,Reactant D,Supplier Y,1759.24,927.51,"Jan 20, 2023"
471,Solvent B,Supplier B,157.9,3264.75,"Jan 20, 2023"
472,Buffer E,Supplier X,4939.87,4136.78,"Jan 20, 2023"
473,Solvent B,Supplier Z,3098.82,827.4,20/01/2023
474,Buffer E,Supplier A,2171.38,3543.64,2023-01-20 17:00:00
475,Catalyst C,Supplier X,573.44,387.88,20/01/2023
476,Buffer E,Supplier X,3525.83,89.35,"Jan 20, 2023"
477,Reactant D,Supplier X,1485.38,211.54,2023-01-20 20:00:00
478,Solvent A,Supplier A,4942.58,3175.95,20/01/2023
479,Buffer E,Supplier Y,4757.68,4868.14,20/01/2023
480,Buffer E,Supplier A,3702.95,3868.29,20/01/2023
481,Solvent A,Supplier X,4858.25,1309.33,
482,Reactant D,Supplier Z,617.61,404.86,"Jan 21, 2023"
483,Solvent B,Supplier X,1471.59,3102.44,"Jan 21, 2023"
484,Buffer E,Supplier Z,1340.89,65.98,2023-01-21 03:00:00
485,Solvent A,Supplier B,452.86,3973.3,21/01/2023
486,Catalyst C,Supplier Z,4863.91,1253.45,"Jan 21, 2023"
487,Solvent A,Supplier X,393.87,1531.12,21/01/2023
488,Catalyst C,Supplier A,4297.78,1752.7,"Jan 21, 2023"
489,Reactant D,Supplier X,3.86 kg,3829.59,21/01/2023
490,Solvent B,Supplier X,1941.75,1365.42,"Jan 21, 2023"
491,Solvent A,Supplier B,192.16,1458.13,2023-01-21 10:00:00
492,Buffer E,Supplier Y,129.87,2727.91,21/01/2023
493,Reactant D,Supplier X,1099.57,2341.85,"Jan 21, 2023"
494,Solvent A,Supplier B,2.52 kg,4780.07,2023-01-21 13:00:00
495,Buffer E,Supplier A,2343.76,1353.81,2023-01-21 14:00:00
496,Solvent A,Supplier B,2967.93,504.86,"Jan 21, 2023"
497,Catalyst C,Supplier B,3882.6,2727.86,21/01/2023
498,Solvent A,Supplier Z,1949.04,963.37,
499,Solvent A,Supplier Y,885.78,2097.45,2023-01-21 18:00:00
500,Solvent A,Supplier Y,4020.24,976.63,2023-01-21 19:00:00
501,Reactant D,Supplier A,1.73 kg,4410.8,"Jan 21, 2023"
502,Solvent A,Supplier B,1505.72,1670.88,
503,Buffer E,Supplier A,3845.13,3885.59,
504,Catalyst C,Supplier A,4677.28,4745.59,
505,Catalyst C,Supplier Y,4583.31,4705.73,"Jan 22, 2023"
506,Solvent A,Supplier Y,0.77 kg,2647.77,22/01/2023
507,Reactant D,Supplier Y,2565.47,,2023-01-22 02:00:00
508,Reactant D,Supplier X,555.06,3296.89,"Jan 22, 2023"
509,Buffer E,Supplier B,4808.78,686.02,
510,Solvent A,Supplier A,1154.62,4447.47,2023-01-22 05:00:00
511,Catalyst C,Supplier B,1067.4,2370.01,2023-01-22 06:00:00
512,Reactant D,Supplier A,4455.54,805.84,
513,Solvent A,Supplier A,4842.47,3967.54,
514,Reactant D,Supplier A,3518.4,3140.79,2023-01-22 09:00:00
515,Reactant D,Supplier A,692.92,4416.5,2023-01-22 10:00:00
516,Catalyst C,Supplier Z,2480.69,4145.25,22/01/2023
517,Solvent B,Supplier Z,4101.36,1634.55,22/01/2023
518,Buffer E,Supplier X,2905.14,1318.76,"Jan 22, 2023"
519,Buffer E,Supplier Y,749.71,3682.45,2023-01-22 14:00:00
520,Catalyst C,Supplier A,942.25,2887.9,22/01/2023
521,Reactant D,Supplier B,4334.29,395.88,2023-01-22 16:00:00
522,Solvent A,Supplier Z,2682.44,949.11,
523,Reactant D,Supplier Y,3558.6,799.2,22/01/2023
524,Catalyst C,Supplier X,1928.01,2969.49,
525,Buffer E,Supplier Y,2709.18,474.52,
526,Reactant D,Supplier A,4887.81,1078.12,
527,Buffer E,Supplier Y,1.72 kg,2749.61,"Jan 22, 2023"
528,Solvent A,Supplier A,3406.46,708.63,
529,Buffer E,Supplier Z,945.28,1278.95,"Jan 23, 2023"
530,Buffer E,Supplier Z,696.53,4538.62,2023-01-23 01:00:00
531,Solvent B,Supplier A,3939.84,3500.73,2023-01-23 02:00:00
532,Solvent B,Supplier B,4236.13,1569.06,23/01/2023
533,Solvent B,Supplier Z,3374.73,4392.91,23/01/2023
534,Buffer E,Supplier B,875.16,1288.91,"Jan 23, 2023"
535,Catalyst C,Supplier A,1278.88,2965.96,2023-01-23 06:00:00
536,Buffer E,Supplier A,4564.76,,23/01/2023
537,Catalyst C,Supplier Z,1514.65,3773.14,23/01/2023
538,Catalyst C,Supplier B,4112.42,1889.36,23/01/2023
539,Solvent B,Supplier A,1.5 kg,1281.87,2023-01-23 10:00:00
540,Reactant D,Supplier Z,4703.37,3058.14,23/01/2023
541,Solvent A,Supplier A,4580.82,3739.44,2023-01-23 12:00:00
542,Solvent B,Supplier Y,311.99,2705.0,
543,Solvent B,Supplier Y,3.88 kg,3595.63,
544,Reactant D,Supplier Z,0.93 kg,2138.98,
545,Solvent A,Supplier A,1154.83,3987.46,"Jan 23, 2023"
546,Buffer E,Supplier Z,2353.24,2945.87,2023-01-23 17:00:00
547,Buffer E,Supplier X,2923.96,1021.44,23/01/2023
548,Solvent B,Supplier Z,1696.42,4459.22,"Jan 23, 2023"
549,Solvent A,Supplier Z,2919.38,4192.28,"Jan 23, 2023"
550,Solvent B,Supplier Y,,4821.37,
551,Catalyst C,Supplier Y,0.21 kg,2866.59,2023-01-23 22:00:00
552,Solvent B,Supplier A,2899.0,3394.92,23/01/2023
553,Solvent B,Supplier Z,2.64 kg,4324.72,"Jan 24, 2023"
554,Buffer E,Supplier Z,3479.3,310.33,24/01/2023
555,Buffer E,Supplier A,3284.13,4565.41,
556,Buffer E,Supplier B,4497.68,1392.26,2023-01-24 03:00:00
557,Catalyst C,Supplier A,2351.4,332.37,24/01/2023
558,Buffer E,Supplier Y,141.01,1226.15,24/01/2023
559,Solvent A,Supplier Y,3190.2,2952.48,"Jan 24, 2023"
560,Reactant D,Supplier Z,3408.15,286.84,24/01/2023
561,Solvent A,Supplier Y,2655.33,53.79,2023-01-24 08:00:00
562,Solvent A,Supplier A,3477.59,3214.85,2023-01-24 09:00:00
563,Buffer E,Supplier Z,1685.56,2294.27,24/01/2023
564,Reactant D,Supplier A,829.16,4229.43,"Jan 24, 2023"
565,Reactant D,Supplier A,3.36 kg,1324.86,"Jan 24, 2023"
566,Reactant D,Supplier Z,1301.41,1439.5,
567,Catalyst C,Supplier B,2335.95,433.85,2023-01-24 14:00:00
568,Buffer E,Supplier Y,2.51 kg,2715.63,
569,Reactant D,Supplier X,2438.28,1861.23,"Jan 24, 2023"
570,Catalyst C,Supplier X,3032.4,1731.55,
571,Solvent B,Supplier X,244.32,2315.28,"Jan 24, 2023"
572,Solvent B,Supplier Y,4949.44,4255.95,
573,Catalyst C,Supplier B,3609.92,570.68,
574,Catalyst C,Supplier A,2184.4,2641.79,2023-01-24 21:00:00
575,Buffer E,Supplier Z,1037.52,1022.35,2023-01-24 22:00:00
576,Buffer E,Supplier B,492.87,1101.34,
577,Solvent B,Supplier X,3393.73,1320.84,"Jan 25, 2023"
578,Reactant D,Supplier Y,1653.08,2324.04,"Jan 25, 2023"
579,Solvent B,Supplier Y,1224.44,2497.28,2023-01-25 02:00:00
580,Reactant D,Supplier Z,1961.78,4363.98,2023-01-25 03:00:00
581,Reactant D,Supplier A,3005.32,4465.96,25/01/2023
582,Buffer E,Supplier B,3391.36,2953.99,2023-01-25 05:00:00
583,Solvent A,Supplier B,3261.33,1442.95,"Jan 25, 2023"
584,Solvent A,Supplier B,4330.0,4101.26,2023-01-25 07:00:00
585,Catalyst C,Supplier A,1171.91,3974.77,25/01/2023
586,Buffer E,Supplier A,3220.06,3999.87,
587,Reactant D,Supplier A,595.46,131.02,
588,Solvent A,Supplier Z,2784.88,3781.63,"Jan 25, 2023"
589,Reactant D,Supplier Y,2961.4,4270.96,25/01/2023
590,Solvent A,Supplier X,1159.56,3044.91,
591,Solvent A,Supplier A,2019.3,3768.66,
592,Solvent A,Supplier Y,4153.25,3892.04,2023-01-25 15:00:00
593,Buffer E,Supplier A,827.2,2557.59,
594,Solvent B,Supplier X,2.23 kg,4077.42,"Jan 25, 2023"
595,Reactant D,Supplier A,4670.39,3971.84,
596,Buffer E,Supplier Y,2570.13,4584.72,"Jan 25, 2023"
597,Buffer E,Supplier Z,3653.16,4610.8,"Jan 25, 2023"
598,Buffer E,Supplier X,4151.64,2672.09,2023-01-25 21:00:00
599,Buffer E,Supplier Y,1098.49,205.89,25/01/2023
600,Buffer E,Supplier B,1169.26,,"Jan 25, 2023"
601,Catalyst C,Supplier B,3.82 kg,4697.69,
602,Reactant D,Supplier B,3791.2,1719.94,
603,Buffer E,Supplier Z,394.9,1918.79,"Jan 26, 2023"
604,Reactant D,Supplier A,1680.24,2376.04,
605,Catalyst C,Supplier A,2052.81,1365.71,2023-01-26 04:00:00
606,Catalyst C,Supplier A,4162.3,2972.55,
607,Reactant D,Supplier Z,2167.13,3933.87,2023-01-26 06:00:00
608,Solvent A,Supplier B,4637.05,1323.84,"Jan 26, 2023"
609,Solvent B,Supplier A,4.98 kg,3728.15,"Jan 26, 2023"
610,Solvent A,Supplier Z,3925.56,3376.49,"Jan 26, 2023"
611,Solvent A,Supplier Z,3365.29,2651.64,2023-01-26 10:00:00
612,Solvent A,Supplier Y,2020.3,1660.94,
613,Buffer E,Supplier A,428.49,4370.23,2023-01-26 12:00:00
614,Catalyst C,Supplier B,2.91 kg,2043.84,
615,Solvent A,Supplier X,1872.35,1904.58,
616,Catalyst C,Supplier Z,1.82 kg,3224.79,2023-01-26 15:00:00
617,Reactant D,Supplier Y,3469.78,4605.64,26/01/2023
618,Solvent B,Supplier X,2371.83,2564.69,"Jan 26, 2023"
619,Reactant D,Supplier Z,3785.26,3627.32,
620,Reactant D,Supplier Y,2051.05,2311.57,
621,Buffer E,Supplier A,839.23,1133.1,2023-01-26 20:00:00
622,Solvent B,Supplier Y,2360.6,663.56,26/01/2023
623,Reactant D,Supplier Z,4759.96,724.82,"Jan 26, 2023"
624,Reactant D,Supplier A,4027.47,155.56,26/01/2023
625,Solvent B,Supplier B,1108.17,2786.87,"Jan 27, 2023"
626,Solvent B,Supplier Y,2017.37,698.97,
627,Reactant D,Supplier X,4646.18,4335.21,
628,Solvent B,Supplier A,706.13,4915.34,2023-01-27 03:00:00
629,Reactant D,Supplier A,1344.36,2504.55,2023-01-27 04:00:00
630,Reactant D,Supplier B,,2275.89,27/01/2023
631,Buffer E,Supplier Y,2897.57,1772.96,27/01/2023
632,Solvent A,Supplier X,2112.59,3208.23,"Jan 27, 2023"
633,Reactant D,Supplier B,0.49 kg,3059.73,2023-01-27 08:00:00
634,Catalyst C,Supplier Y,3182.99,1749.74,
635,Solvent A,Supplier X,585.48,1748.67,2023-01-27 10:00:00
636,Solvent A,Supplier X,3071.43,3241.78,27/01/2023
637,Solvent A,Supplier Z,2584.34,2795.0,2023-01-27 12:00:00
638,Buffer E,Supplier X,2518.98,3606.85,
639,Reactant D,Supplier Y,430.73,999999,2023-01-27 14:00:00
640,Buffer E,Supplier B,3232.18,,27/01/2023
641,Reactant D,Supplier B,2213.47,1556.51,
642,Buffer E,Supplier Z,2114.42,3807.66,"Jan 27, 2023"
643,Buffer E,Supplier Y,3022.61,2277.62,"Jan 27, 2023"
644,Catalyst C,Supplier X,3070.62,3899.4,
645,Buffer E,Supplier Z,173.66,4438.53,
646,Solvent B,Supplier A,713.61,1287.2,
647,Catalyst C,Supplier Y,1.26 kg,1231.29,27/01/2023
648,Buffer E,Supplier Z,3422.09,2191.49,
649,Solvent A,Supplier B,2.93 kg,305.09,28/01/2023
650,Solvent B,Supplier Z,3812.38,3444.15,
651,Solvent B,Supplier A,3728.98,3761.02,28/01/2023
652,Solvent B,Supplier Y,4280.6,1759.88,28/01/2023
653,Catalyst C,Supplier Z,1.95 kg,2353.16,2023-01-28 04:00:00
654,Buffer E,Supplier X,1790.81,2972.27,"Jan 28, 2023"
655,Buffer E,Supplier Y,4171.98,414.31,
656,Solvent A,Supplier Z,1264.25,3570.92,"Jan 28, 2023"
657,Solvent A,Supplier Z,2359.74,2657.17,"Jan 28, 2023"
658,Solvent B,Supplier Y,1052.2,3140.1,2023-01-28 09:00:00
659,Solvent A,Supplier B,4577.82,3632.96,"Jan 28, 2023"
660,Catalyst C,Supplier X,2.1 kg,3394.02,"Jan 28, 2023"
661,Buffer E,Supplier Y,1141.19,521.84,
662,Solvent B,Supplier X,3.49 kg,3923.83,28/01/2023
663,Solvent A,Supplier X,1298.76,3069.73,
664,Catalyst C,Supplier Y,4723.17,3588.66,
665,Catalyst C,Supplier Z,1901.32,1344.43,"Jan 28, 2023"
666,Solvent A,Supplier B,3356.74,1146.06,"Jan 28, 2023"
667,Buffer E,Supplier X,1791.7,4139.16,
668,Solvent A,Supplier X,4055.5,1982.43,
669,Solvent B,Supplier Z,4494.92,2897.97,"Jan 28, 2023"
670,Solvent A,Supplier Y,3960.8,2780.4,28/01/2023
671,Catalyst C,Supplier B,4257.65,2946.58,28/01/2023
672,Solvent A,Supplier X,599.22,394.06,
673,Buffer E,Supplier X,4627.92,1547.24,29/01/2023
674,Reactant D,Supplier Y,3159.07,379.08,
675,Solvent A,Supplier Z,4.36 kg,2426.8,2023-01-29 02:00:00
676,Buffer E,Supplier A,3453.74,4515.39,"Jan 29, 2023"
677,Buffer E,Supplier Z,1089.05,1976.42,
678,Catalyst C,Supplier X,3086.82,3923.13,
679,Buffer E,Supplier X,545.64,1471.87,
680,Buffer E,Supplier B,3509.04,4288.52,29/01/2023
681,Buffer E,Supplier Z,2104.11,2126.54,
682,Buffer E,Supplier A,843.49,1808.33,2023-01-29 09:00:00
683,Solvent B,Supplier B,4898.23,3502.52,29/01/2023
684,Solvent B,Supplier A,4515.31,2588.15,"Jan 29, 2023"
685,Catalyst C,Supplier B,4.48 kg,1719.73,2023-01-29 12:00:00
686,Solvent A,Supplier Z,3965.22,337.56,
687,Buffer E,Supplier X,3490.71,874.86,2023-01-29 14:00:00
688,Solvent A,Supplier A,3309.89,3873.0,
689,Solvent A,Supplier Z,619.86,4607.62,2023-01-29 16:00:00
690,Catalyst C,Supplier A,4512.77,885.75,29/01/2023
691,Buffer E,Supplier Z,4417.53,2868.73,
692,Buffer E,Supplier B,3764.48,219.16,29/01/2023
693,Reactant D,Supplier Z,4643.84,1489.68,2023-01-29 20:00:00
694,Solvent A,Supplier B,2810.11,2271.5,
695,Solvent A,Supplier X,2293.45,3692.6,"Jan 29, 2023"
696,Solvent B,Supplier B,4842.94,268.33,"Jan 29, 2023"
697,Reactant D,Supplier Y,2374.24,3917.09,
698,Solvent B,Supplier X,3242.49,1053.11,2023-01-30 01:00:00
699,Solvent B,Supplier Z,1928.0,3809.68,"Jan 30, 2023"
700,Solvent B,Supplier Z,3.22 kg,3146.08,
701,Catalyst C,Supplier Y,3628.49,1730.9,"Jan 30, 2023"
702,Catalyst C,Supplier Z,3160.81,3632.57,
703,Solvent B,Supplier X,2621.36,1219.8,2023-01-30 06:00:00
704,Reactant D,Supplier X,1570.54,1137.65,2023-01-30 07:00:00
705,Solvent A,Supplier B,3254.84,355.64,30/01/2023
706,Reactant D,Supplier A,4551.3,1995.73,"Jan 30, 2023"
707,Buffer E,Supplier Z,133.87,533.65,30/01/2023
708,Catalyst C,Supplier Y,0.76 kg,2126.53,2023-01-30 11:00:00
709,Solvent A,Supplier X,686.89,98.53,
710,Solvent A,Supplier X,4623.71,817.66,2023-01-30 13:00:00
711,Buffer E,Supplier X,3347.46,4665.24,2023-01-30 14:00:00
712,Buffer E,Supplier A,4763.76,3988.03,
713,Solvent B,Supplier A,2955.79,1219.01,30/01/2023
714,Catalyst C,Supplier Z,2362.49,3605.55,"Jan 30, 2023"
715,Catalyst C,Supplier Y,3982.48,3358.98,2023-01-30 18:00:00
716,Reactant D,Supplier A,888.62,925.78,2023-01-30 19:00:00
717,Solvent B,Supplier B,1968.56,1886.74,"Jan 30, 2023"
718,Solvent B,Supplier A,2384.74,4572.84,2023-01-30 21:00:00
719,Solvent B,Supplier X,1562.45,3706.65,"Jan 30, 2023"
720,Solvent B,Supplier Y,1919.3,3813.73,"Jan 30, 2023"
721,Catalyst C,Supplier Z,482.72,2841.24,"Jan 31, 2023"
722,Catalyst C,Supplier A,1070.12,3344.42,
723,Solvent B,Supplier X,1743.93,2568.26,31/01/2023
724,Reactant D,Supplier B,3999.86,3717.42,31/01/2023
725,Solvent A,Supplier B,994.24,3677.0,
726,Solvent A,Supplier Z,1798.54,203.86,31/01/2023
727,Reactant D,Supplier Z,418.11,3177.28,31/01/2023
728,Solvent B,Supplier A,2829.81,3167.58,31/01/2023
729,Catalyst C,Supplier Z,3095.13,383.23,2023-01-31 08:00:00
730,Solvent A,Supplier X,4.34 kg,2081.39,
731,Buffer E,Supplier X,4113.67,4499.01,31/01/2023
732,Buffer E,Supplier X,1498.35,4769.52,
733,Reactant D,Supplier A,771.07,3921.94,31/01/2023
734,Solvent B,Supplier A,864.81,799.78,31/01/2023
735,Solvent A,Supplier Z,4847.92,1904.86,
736,Solvent B,Supplier A,3398.81,953.64,"Jan 31, 2023"
737,Solvent A,Supplier X,308.6,3278.07,
738,Reactant D,Supplier Y,770.22,3877.07,"Jan 31, 2023"
739,Reactant D,Supplier X,2480.42,4424.64,2023-01-31 18:00:00
740,Buffer E,Supplier Y,1118.36,4310.21,
741,Solvent B,Supplier Z,4037.93,541.09,"Jan 31, 2023"
742,Buffer E,Supplier B,2908.76,672.09,31/01/2023
743,Solvent B,Supplier A,3101.9,4552.88,2023-01-31 22:00:00
744,Buffer E,Supplier A,2367.85,4226.73,
745,Catalyst C,Supplier X,1354.71,2328.87,"Feb 01, 2023"
746,Catalyst C,Supplier X,2988.08,2178.76,"Feb 01, 2023"
747,Catalyst C,Supplier Y,3613.15,2786.36,
748,Catalyst C,Supplier A,1917.65,3003.35,"Feb 01, 2023"
749,Solvent A,Supplier Z,2574.22,1308.37,
750,Catalyst C,Supplier X,4214.45,2048.52,"Feb 01, 2023"
751,Reactant D,Supplier A,828.54,3117.48,01/02/2023
752,Reactant D,Supplier B,2771.6,1071.02,
753,Solvent A,Supplier Y,1807.22,4994.22,
754,Catalyst C,Supplier X,3.54 kg,1450.55,2023-02-01 09:00:00
755,Catalyst C,Supplier X,192.17,2784.46,01/02/2023
756,Catalyst C,Supplier Z,3385.32,2793.09,
757,Buffer E,Supplier X,604.2,2284.85,"Feb 01, 2023"
758,Solvent B,Supplier A,417.36,1245.64,"Feb 01, 2023"
759,Buffer E,Supplier A,3650.65,2848.5,"Feb 01, 2023"
760,Solvent B,Supplier A,3237.68,500.52,2023-02-01 15:00:00
761,Catalyst C,Supplier B,4485.19,1965.28,
762,Catalyst C,Supplier B,2646.31,1160.05,"Feb 01, 2023"
763,Buffer E,Supplier X,2697.12,664.68,2023-02-01 18:00:00
764,Buffer E,Supplier B,3564.39,4631.14,2023-02-01 19:00:00
765,Solvent B,Supplier B,1684.65,3514.72,
766,Reactant D,Supplier Z,280.87,885.7,"Feb 01, 2023"
767,Solvent B,Supplier B,1227.22,,01/02/2023
768,Buffer E,Supplier Y,1266.27,1119.16,"Feb 01, 2023"
769,Buffer E,Supplier Y,1.74 kg,1216.29,02/02/2023
770,Solvent A,Supplier Y,4722.97,709.69,02/02/2023
771,Buffer E,Supplier X,4043.73,3652.87,"Feb 02, 2023"
772,Solvent A,Supplier A,4686.19,2875.83,02/02/2023
773,Reactant D,Supplier Z,4993.19,338.34,2023-02-02 04:00:00
774,Solvent B,Supplier X,2225.52,175.23,2023-02-02 05:00:00
775,Solvent B,Supplier A,1212.66,2686.66,"Feb 02, 2023"
776,Solvent A,Supplier Z,2.84 kg,3275.08,
777,Solvent B,Supplier Z,4.42 kg,4123.22,2023-02-02 08:00:00
778,Buffer E,Supplier Z,2382.09,2417.45,"Feb 02, 2023"
779,Catalyst C,Supplier Y,2576.46,3398.83,02/02/2023
780,Solvent A,Supplier Y,758.75,3681.6,2023-02-02 11:00:00
781,Solvent B,Supplier Y,2160.23,3084.61,"Feb 02, 2023"
782,Solvent A,Supplier Z,1996.27,1793.47,"Feb 02, 2023"
783,Solvent A,Supplier Z,1823.27,702.88,
784,Catalyst C,Supplier Y,4447.76,3255.32,02/02/2023
785,Buffer E,Supplier Z,390.58,3855.05,02/02/2023
786,Solvent A,Supplier Y,4.86 kg,989.64,02/02/2023
787,Solvent B,Supplier Y,140.41,2499.59,"Feb 02, 2023"
788,Reactant D,Supplier Y,4.73 kg,2016.36,"Feb 02, 2023"
789,Solvent A,Supplier A,2785.43,1068.23,02/02/2023
790,Solvent A,Supplier Z,3541.98,1264.3,"Feb 02, 2023"
791,Catalyst C,Supplier X,1016.95,1226.49,
792,Buffer E,Supplier Y,3305.64,2123.71,"Feb 02, 2023"
793,Reactant D,Supplier X,4.42 kg,1982.79,"Feb 03, 2023"
794,Solvent B,Supplier A,783.45,2793.18,2023-02-03 01:00:00
795,Reactant D,Supplier Z,722.7,511.39,
796,Solvent B,Supplier Y,1589.49,2927.19,2023-02-03 03:00:00
797,Buffer E,Supplier Y,892.46,158.14,03/02/2023
798,Solvent B,Supplier Y,642.16,1324.01,03/02/2023
799,Catalyst C,Supplier X,3423.76,2535.58,
800,Catalyst C,Supplier A,1147.75,3450.33,"Feb 03, 2023"
801,Catalyst C,Supplier Z,3368.37,3867.76,2023-02-03 08:00:00
802,Catalyst C,Supplier A,4323.45,226.03,
803,Reactant D,Supplier Y,3294.92,2710.56,2023-02-03 10:00:00
804,Buffer E,Supplier A,684.9,1804.46,"Feb 03, 2023"
805,Solvent B,Supplier X,2.91 kg,3489.8,2023-02-03 12:00:00
806,Solvent B,Supplier B,2028.78,1454.71,
807,Catalyst C,Supplier B,1782.52,3731.43,"Feb 03, 2023"
808,Catalyst C,Supplier Z,1660.8,3031.07,"Feb 03, 2023"
809,Solvent A,Supplier Z,4654.22,3958.88,
810,Buffer E,Supplier A,3738.29,4922.75,"Feb 03, 2023"
811,Reactant D,Supplier Z,755.86,4547.5,2023-02-03 18:00:00
812,Solvent B,Supplier X,2432.43,2986.79,03/02/2023
813,Solvent A,Supplier Y,1659.29,4474.12,
814,Solvent A,Supplier Y,4891.9,807.79,2023-02-03 21:00:00
815,Solvent B,Supplier A,4.89 kg,263.02,"Feb 03, 2023"
816,Reactant D,Supplier Y,1665.72,2689.01,03/02/2023
817,Solvent A,Supplier A,1825.35,4873.13,2023-02-04 00:00:00
818,Solvent A,Supplier Z,3.04 kg,3563.2,
819,Buffer E,Supplier Z,,1560.45,"Feb 04, 2023"
820,Reactant D,Supplier X,1144.19,-50,
821,Solvent A,Supplier Y,3336.02,247.54,2023-02-04 04:00:00
822,Reactant D,Supplier X,1737.23,2379.57,04/02/2023
823,Solvent B,Supplier B,3303.21,1224.42,2023-02-04 06:00:00
824,Catalyst C,Supplier X,1980.04,293.53,2023-02-04 07:00:00
825,Solvent A,Supplier A,3531.03,1287.06,"Feb 04, 2023"
826,Buffer E,Supplier A,3372.22,3626.18,
827,Solvent B,Supplier X,2593.18,2778.38,2023-02-04 10:00:00
828,Reactant D,Supplier Z,3553.23,166.0,2023-02-04 11:00:00
829,Solvent B,Supplier B,2358.73,2078.2,04/02/2023
830,Solvent A,Supplier X,669.08,3773.25,04/02/2023
831,Reactant D,Supplier Z,992.32,4775.29,
832,Catalyst C,Supplier X,1305.37,4378.07,
833,Solvent B,Supplier Y,409.82,57.52,"Feb 04, 2023"
834,Solvent A,Supplier A,3585.77,1132.57,
835,Buffer E,Supplier Y,1900.21,1078.3,04/02/2023
836,Reactant D,Supplier Y,558.26,2094.82,
837,Solvent B,Supplier B,4117.79,3246.49,2023-02-04 20:00:00
838,Solvent B,Supplier Z,3449.91,807.69,
839,Catalyst C,Supplier A,,4582.61,
840,Catalyst C,Supplier Y,1312.38,3896.73,"Feb 04, 2023"
841,Buffer E,Supplier A,843.55,2125.69,2023-02-05 00:00:00
842,Buffer E,Supplier Z,2.35 kg,2940.77,"Feb 05, 2023"
843,Solvent A,Supplier X,4437.7,2731.92,05/02/2023
844,Solvent A,Supplier Y,1023.14,2932.04,
845,Buffer E,Supplier Z,2886.43,4307.57,
846,Buffer E,Supplier A,4812.26,1040.59,05/02/2023
847,Reactant D,Supplier Z,3221.87,3434.38,"Feb 05, 2023"
848,Catalyst C,Supplier X,2255.83,579.81,2023-02-05 07:00:00
849,Solvent A,Supplier Z,3610.23,2322.86,"Feb 05, 2023"
850,Catalyst C,Supplier A,4140.43,3197.4,"Feb 05, 2023"
851,Catalyst C,Supplier Y,2993.53,111.88,2023-02-05 10:00:00
852,Buffer E,Supplier Y,4.37 kg,584.93,
853,Reactant D,Supplier B,2.62 kg,501.77,"Feb 05, 2023"
854,Solvent B,Supplier A,4167.14,1904.73,05/02/2023
855,Reactant D,Supplier B,4764.89,3128.94,2023-02-05 14:00:00
856,Reactant D,Supplier B,2556.09,4980.03,
857,Catalyst C,Supplier X,3.06 kg,1307.69,2023-02-05 16:00:00
858,Reactant D,Supplier A,3086.39,723.0,05/02/2023
859,Solvent A,Supplier Y,3929.03,2103.08,2023-02-05 18:00:00
860,Catalyst C,Supplier A,4132.53,772.58,2023-02-05 19:00:00
861,Solvent A,Supplier X,233.42,171.5,"Feb 05, 2023"
